org_id,vocabulary,code,confidence
GB-CHC-1198863,overseas_engagement,funds_partners_abroad,medium
GB-CHC-1198872,sdg_primary,1,low
GB-CHC-1198872,overseas_engagement,uk_fundraising_only,low
GB-CHC-1198876,sdg_primary,4,high
GB-CHC-1198876,sdg_secondary,17,high
GB-CHC-1198876,overseas_engagement,funds_partners_abroad,high
GB-CHC-1198887,sdg_primary,1,medium
GB-CHC-1198887,overseas_engagement,uk_fundraising_only,high
GB-CHC-1198906,sdg_primary,4,high
GB-CHC-1198906,sdg_secondary,8,high
GB-CHC-1198906,overseas_engagement,operates_directly_abroad,high
GB-CHC-1198907,sdg_primary,4,high
GB-CHC-1198907,sdg_secondary,16,high
GB-CHC-1198907,overseas_engagement,uk_fundraising_only,high
GB-CHC-1198908,sdg_primary,3,high
GB-CHC-1198908,sdg_secondary,4,high
GB-CHC-1198908,overseas_engagement,operates_directly_abroad,high
GB-CHC-1198935,sdg_primary,4,high
GB-CHC-1198935,overseas_engagement,funds_partners_abroad,high
GB-CHC-1198945,sdg_primary,1,high
GB-CHC-1198945,sdg_secondary,3,high
GB-CHC-1198945,sdg_secondary,4,high
GB-CHC-1198945,overseas_engagement,operates_directly_abroad,high
GB-CHC-1198948,sdg_primary,15,high
GB-CHC-1198948,sdg_secondary,8,high
GB-CHC-1198948,overseas_engagement,funds_partners_abroad,high
GB-CHC-1198950,sdg_primary,16,medium
GB-CHC-1198950,sdg_secondary,4,medium
GB-CHC-1198950,overseas_engagement,operates_directly_abroad,high
GB-CHC-1198955,sdg_primary,4,high
GB-CHC-1198955,sdg_secondary,1,high
GB-CHC-1198955,overseas_engagement,funds_partners_abroad,high
GB-CHC-1198961,sdg_primary,4,medium
GB-CHC-1198961,sdg_secondary,11,medium
GB-CHC-1198961,overseas_engagement,uk_fundraising_only,medium
GB-CHC-1198976,sdg_primary,4,high
GB-CHC-1198976,sdg_secondary,1,high
GB-CHC-1198976,overseas_engagement,funds_partners_abroad,high
GB-CHC-1198981,sdg_primary,3,high
GB-CHC-1198981,sdg_secondary,4,high
GB-CHC-1198981,overseas_engagement,operates_directly_abroad,high
GB-CHC-1198983,sdg_primary,4,high
GB-CHC-1198983,sdg_secondary,9,high
GB-CHC-1198983,sdg_secondary,17,high
GB-CHC-1198983,overseas_engagement,uk_fundraising_only,high
GB-CHC-1198984,sdg_primary,5,high
GB-CHC-1198984,sdg_secondary,16,high
GB-CHC-1198984,overseas_engagement,uk_fundraising_only,high
GB-CHC-1198989,sdg_primary,4,high
GB-CHC-1198989,sdg_secondary,17,high
GB-CHC-1198989,overseas_engagement,operates_directly_abroad,high
GB-CHC-1199000,sdg_primary,1,high
GB-CHC-1199000,sdg_secondary,3,high
GB-CHC-1199000,sdg_secondary,4,high
GB-CHC-1199000,overseas_engagement,funds_partners_abroad,high
GB-CHC-1199003,sdg_primary,1,high
GB-CHC-1199003,sdg_secondary,16,high
GB-CHC-1199003,overseas_engagement,uk_fundraising_only,high
GB-CHC-1199007,sdg_primary,3,high
GB-CHC-1199007,sdg_secondary,10,high
GB-CHC-1199007,sdg_secondary,15,high
GB-CHC-1199007,overseas_engagement,funds_partners_abroad,high
GB-CHC-1199016,sdg_primary,4,high
GB-CHC-1199016,sdg_secondary,1,high
GB-CHC-1199016,sdg_secondary,5,high
GB-CHC-1199016,overseas_engagement,operates_directly_abroad,high
GB-CHC-1199020,sdg_primary,3,high
GB-CHC-1199020,sdg_secondary,4,high
GB-CHC-1199020,sdg_secondary,5,high
GB-CHC-1199020,overseas_engagement,uk_fundraising_only,high
GB-CHC-1199029,sdg_primary,1,high
GB-CHC-1199029,sdg_secondary,5,high
GB-CHC-1199029,sdg_secondary,10,high
GB-CHC-1199029,overseas_engagement,funds_partners_abroad,high
GB-CHC-1199032,sdg_primary,1,high
GB-CHC-1199032,sdg_secondary,11,high
GB-CHC-1199032,overseas_engagement,funds_partners_abroad,medium
GB-CHC-1199040,sdg_primary,1,high
GB-CHC-1199040,sdg_secondary,3,high
GB-CHC-1199040,overseas_engagement,funds_partners_abroad,medium
GB-CHC-1199045,sdg_primary,1,high
GB-CHC-1199045,sdg_secondary,3,high
GB-CHC-1199045,sdg_secondary,4,high
GB-CHC-1199045,overseas_engagement,funds_partners_abroad,high
GB-CHC-1199047,sdg_primary,11,high
GB-CHC-1199047,sdg_secondary,1,high
GB-CHC-1199047,overseas_engagement,operates_directly_abroad,high
GB-CHC-1199048,sdg_primary,4,high
GB-CHC-1199048,sdg_secondary,1,high
GB-CHC-1199048,sdg_secondary,10,high
GB-CHC-1199048,overseas_engagement,uk_fundraising_only,high
GB-CHC-1199056,sdg_primary,4,high
GB-CHC-1199056,overseas_engagement,uk_fundraising_only,high
GB-CHC-1199074,sdg_primary,11,medium
GB-CHC-1199074,sdg_secondary,4,medium
GB-CHC-1199074,overseas_engagement,uk_fundraising_only,high
GB-CHC-1199083,sdg_primary,3,high
GB-CHC-1199083,sdg_secondary,10,high
GB-CHC-1199083,overseas_engagement,funds_partners_abroad,medium
GB-CHC-1199104,sdg_primary,1,high
GB-CHC-1199104,sdg_secondary,11,high
GB-CHC-1199104,overseas_engagement,operates_directly_abroad,high
GB-CHC-1199107,sdg_primary,16,high
GB-CHC-1199107,sdg_secondary,8,high
GB-CHC-1199107,overseas_engagement,operates_directly_abroad,high
GB-CHC-1199109,sdg_primary,1,high
GB-CHC-1199109,sdg_secondary,3,high
GB-CHC-1199109,sdg_secondary,4,high
GB-CHC-1199109,overseas_engagement,funds_partners_abroad,high
GB-CHC-1199112,sdg_primary,16,low
GB-CHC-1199112,overseas_engagement,uk_fundraising_only,medium
GB-CHC-1199125,sdg_primary,16,medium
GB-CHC-1199125,sdg_secondary,4,medium
GB-CHC-1199125,overseas_engagement,uk_fundraising_only,medium
GB-CHC-1199134,sdg_primary,3,medium
GB-CHC-1199134,overseas_engagement,uk_fundraising_only,low
GB-CHC-1199145,sdg_primary,4,high
GB-CHC-1199145,sdg_secondary,11,high
GB-CHC-1199145,sdg_secondary,15,high
GB-CHC-1199145,overseas_engagement,funds_partners_abroad,high
GB-CHC-1199157,sdg_primary,4,low
GB-CHC-1199157,sdg_secondary,3,low
GB-CHC-1199157,sdg_secondary,15,low
GB-CHC-1199157,overseas_engagement,funds_partners_abroad,low
GB-CHC-1199163,sdg_primary,1,high
GB-CHC-1199163,sdg_secondary,4,high
GB-CHC-1199163,sdg_secondary,6,high
GB-CHC-1199163,overseas_engagement,operates_directly_abroad,high
GB-CHC-1199165,sdg_primary,3,high
GB-CHC-1199165,sdg_secondary,4,high
GB-CHC-1199165,sdg_secondary,9,high
GB-CHC-1199165,overseas_engagement,uk_fundraising_only,high
GB-CHC-1199167,sdg_primary,1,high
GB-CHC-1199167,sdg_secondary,3,high
GB-CHC-1199167,sdg_secondary,4,high
GB-CHC-1199167,overseas_engagement,operates_directly_abroad,high
GB-CHC-1199172,sdg_primary,1,medium
GB-CHC-1199172,overseas_engagement,uk_fundraising_only,low
GB-CHC-1199178,sdg_primary,4,medium
GB-CHC-1199178,sdg_secondary,10,medium
GB-CHC-1199178,sdg_secondary,15,medium
GB-CHC-1199178,overseas_engagement,operates_directly_abroad,medium
GB-CHC-1199179,sdg_primary,4,medium
GB-CHC-1199179,sdg_secondary,1,medium
GB-CHC-1199179,sdg_secondary,11,medium
GB-CHC-1199179,overseas_engagement,funds_partners_abroad,high
GB-CHC-1199216,sdg_primary,16,low
GB-CHC-1199216,overseas_engagement,uk_fundraising_only,high
GB-CHC-1199223,sdg_primary,3,high
GB-CHC-1199223,sdg_secondary,4,high
GB-CHC-1199223,overseas_engagement,funds_partners_abroad,high
GB-CHC-1199228,sdg_primary,4,high
GB-CHC-1199228,sdg_secondary,9,high
GB-CHC-1199228,overseas_engagement,uk_fundraising_only,medium
GB-CHC-1199235,sdg_primary,4,high
GB-CHC-1199235,sdg_secondary,1,high
GB-CHC-1199235,overseas_engagement,funds_partners_abroad,high
GB-CHC-1199236,sdg_primary,6,high
GB-CHC-1199236,sdg_secondary,1,high
GB-CHC-1199236,sdg_secondary,4,high
GB-CHC-1199236,overseas_engagement,operates_directly_abroad,high
GB-CHC-1199239,sdg_primary,1,medium
GB-CHC-1199239,sdg_secondary,2,medium
GB-CHC-1199239,overseas_engagement,funds_partners_abroad,medium
GB-CHC-1199243,sdg_primary,16,low
GB-CHC-1199243,overseas_engagement,uk_fundraising_only,high
GB-CHC-1199244,sdg_primary,3,high
GB-CHC-1199244,sdg_secondary,4,high
GB-CHC-1199244,sdg_secondary,5,high
GB-CHC-1199244,overseas_engagement,operates_directly_abroad,high
GB-CHC-1199255,sdg_primary,1,low
GB-CHC-1199255,overseas_engagement,uk_fundraising_only,low
GB-CHC-1199256,sdg_primary,4,high
GB-CHC-1199256,sdg_secondary,1,high
GB-CHC-1199256,sdg_secondary,16,high
GB-CHC-1199256,overseas_engagement,funds_partners_abroad,high
GB-CHC-1199277,sdg_primary,4,high
GB-CHC-1199277,sdg_secondary,1,high
GB-CHC-1199277,sdg_secondary,3,high
GB-CHC-1199277,overseas_engagement,operates_directly_abroad,high
GB-CHC-1199279,sdg_primary,1,high
GB-CHC-1199279,sdg_secondary,4,high
GB-CHC-1199279,overseas_engagement,operates_directly_abroad,high
GB-CHC-1199288,sdg_primary,5,high
GB-CHC-1199288,sdg_secondary,4,high
GB-CHC-1199288,overseas_engagement,uk_fundraising_only,high
GB-CHC-1199291,sdg_primary,1,high
GB-CHC-1199291,sdg_secondary,4,high
GB-CHC-1199291,overseas_engagement,funds_partners_abroad,high
GB-CHC-1199299,sdg_primary,1,high
GB-CHC-1199299,sdg_secondary,3,high
GB-CHC-1199299,sdg_secondary,4,high
GB-CHC-1199299,overseas_engagement,funds_partners_abroad,high
GB-CHC-1199316,sdg_primary,4,high
GB-CHC-1199316,sdg_secondary,1,high
GB-CHC-1199316,overseas_engagement,funds_partners_abroad,high
GB-CHC-1199317,sdg_primary,1,high
GB-CHC-1199317,sdg_secondary,4,high
GB-CHC-1199317,sdg_secondary,16,high
GB-CHC-1199317,overseas_engagement,funds_partners_abroad,high
GB-CHC-1199318,sdg_primary,4,high
GB-CHC-1199318,sdg_secondary,10,high
GB-CHC-1199318,overseas_engagement,uk_fundraising_only,medium
GB-CHC-1199325,sdg_primary,3,high
GB-CHC-1199325,sdg_secondary,9,high
GB-CHC-1199325,overseas_engagement,uk_fundraising_only,high
GB-CHC-1199327,sdg_primary,15,high
GB-CHC-1199327,sdg_secondary,3,high
GB-CHC-1199327,overseas_engagement,uk_fundraising_only,high
GB-CHC-1199340,sdg_primary,1,high
GB-CHC-1199340,sdg_secondary,4,high
GB-CHC-1199340,overseas_engagement,operates_directly_abroad,high
GB-CHC-1199345,sdg_primary,10,high
GB-CHC-1199345,sdg_secondary,4,high
GB-CHC-1199345,overseas_engagement,uk_fundraising_only,high
GB-CHC-1199346,sdg_primary,3,high
GB-CHC-1199346,sdg_secondary,4,high
GB-CHC-1199346,overseas_engagement,operates_directly_abroad,high
GB-CHC-1199350,sdg_primary,1,medium
GB-CHC-1199350,sdg_secondary,3,medium
GB-CHC-1199350,sdg_secondary,6,medium
GB-CHC-1199350,overseas_engagement,uk_fundraising_only,low
GB-CHC-1199356,sdg_primary,1,low
GB-CHC-1199356,overseas_engagement,uk_fundraising_only,low
GB-CHC-1199357,sdg_primary,1,high
GB-CHC-1199357,sdg_secondary,4,high
GB-CHC-1199357,overseas_engagement,funds_partners_abroad,medium
GB-CHC-1199358,sdg_primary,1,high
GB-CHC-1199358,sdg_secondary,16,high
GB-CHC-1199358,overseas_engagement,funds_partners_abroad,high
GB-CHC-1199360,sdg_primary,3,medium
GB-CHC-1199360,sdg_secondary,1,medium
GB-CHC-1199360,sdg_secondary,4,medium
GB-CHC-1199360,overseas_engagement,funds_partners_abroad,medium
GB-CHC-1199362,sdg_primary,1,high
GB-CHC-1199362,sdg_secondary,16,high
GB-CHC-1199362,overseas_engagement,funds_partners_abroad,high
GB-CHC-1199363,sdg_primary,9,high
GB-CHC-1199363,sdg_secondary,4,high
GB-CHC-1199363,overseas_engagement,uk_fundraising_only,high
GB-CHC-1199364,sdg_primary,10,high
GB-CHC-1199364,sdg_secondary,4,high
GB-CHC-1199364,overseas_engagement,funds_partners_abroad,high
GB-CHC-1199365,sdg_primary,4,medium
GB-CHC-1199365,overseas_engagement,operates_directly_abroad,high
GB-CHC-1199367,sdg_primary,4,high
GB-CHC-1199367,overseas_engagement,funds_partners_abroad,high
GB-CHC-1199369,sdg_primary,1,high
GB-CHC-1199369,overseas_engagement,funds_partners_abroad,high
GB-CHC-1199371,sdg_primary,11,medium
GB-CHC-1199371,sdg_secondary,4,medium
GB-CHC-1199371,overseas_engagement,uk_fundraising_only,low
GB-CHC-1199374,sdg_primary,5,high
GB-CHC-1199374,sdg_secondary,4,high
GB-CHC-1199374,sdg_secondary,10,high
GB-CHC-1199374,overseas_engagement,operates_directly_abroad,high
GB-CHC-1199381,sdg_primary,16,low
GB-CHC-1199381,overseas_engagement,operates_directly_abroad,medium
GB-CHC-1199382,sdg_primary,16,low
GB-CHC-1199382,overseas_engagement,uk_fundraising_only,low
GB-CHC-1199384,sdg_primary,16,low
GB-CHC-1199384,overseas_engagement,uk_fundraising_only,high
GB-CHC-1199389,sdg_primary,1,high
GB-CHC-1199389,sdg_secondary,10,high
GB-CHC-1199389,overseas_engagement,funds_partners_abroad,high
GB-CHC-1199404,sdg_primary,1,high
GB-CHC-1199404,sdg_secondary,16,high
GB-CHC-1199404,overseas_engagement,funds_partners_abroad,high
GB-CHC-1199405,sdg_primary,4,high
GB-CHC-1199405,sdg_secondary,3,high
GB-CHC-1199405,sdg_secondary,10,high
GB-CHC-1199405,overseas_engagement,uk_fundraising_only,high
GB-CHC-1199407,sdg_primary,4,medium
GB-CHC-1199407,sdg_secondary,1,medium
GB-CHC-1199407,sdg_secondary,16,medium
GB-CHC-1199407,overseas_engagement,operates_directly_abroad,medium
GB-CHC-1199412,sdg_primary,4,high
GB-CHC-1199412,sdg_secondary,3,high
GB-CHC-1199412,overseas_engagement,uk_fundraising_only,high
GB-CHC-1199415,sdg_primary,4,high
GB-CHC-1199415,sdg_secondary,8,high
GB-CHC-1199415,overseas_engagement,funds_partners_abroad,high
GB-CHC-1199430,sdg_primary,3,high
GB-CHC-1199430,sdg_secondary,5,high
GB-CHC-1199430,sdg_secondary,10,high
GB-CHC-1199430,overseas_engagement,operates_directly_abroad,high
GB-CHC-1199434,sdg_primary,16,low
GB-CHC-1199434,overseas_engagement,operates_directly_abroad,low
GB-CHC-1199440,sdg_primary,1,medium
GB-CHC-1199440,sdg_secondary,3,medium
GB-CHC-1199440,sdg_secondary,4,medium
GB-CHC-1199440,overseas_engagement,operates_directly_abroad,medium
GB-CHC-1199441,sdg_primary,1,high
GB-CHC-1199441,overseas_engagement,funds_partners_abroad,high
GB-CHC-1199445,sdg_primary,4,high
GB-CHC-1199445,sdg_secondary,1,high
GB-CHC-1199445,overseas_engagement,operates_directly_abroad,high
GB-CHC-1199449,sdg_primary,3,high
GB-CHC-1199449,sdg_secondary,1,high
GB-CHC-1199449,sdg_secondary,11,high
GB-CHC-1199449,overseas_engagement,operates_directly_abroad,high
GB-CHC-1199457,sdg_primary,1,high
GB-CHC-1199457,sdg_secondary,13,high
GB-CHC-1199457,overseas_engagement,funds_partners_abroad,high
GB-CHC-1199461,sdg_primary,4,medium
GB-CHC-1199461,sdg_secondary,11,medium
GB-CHC-1199461,overseas_engagement,operates_directly_abroad,medium
GB-CHC-1199462,sdg_primary,3,high
GB-CHC-1199462,sdg_secondary,4,high
GB-CHC-1199462,sdg_secondary,9,high
GB-CHC-1199462,overseas_engagement,uk_fundraising_only,high
GB-CHC-1199466,sdg_primary,1,high
GB-CHC-1199466,sdg_secondary,10,high
GB-CHC-1199466,sdg_secondary,16,high
GB-CHC-1199466,overseas_engagement,uk_fundraising_only,low
GB-CHC-1199473,sdg_primary,5,high
GB-CHC-1199473,sdg_secondary,16,high
GB-CHC-1199473,overseas_engagement,operates_directly_abroad,high
GB-CHC-1199492,sdg_primary,1,high
GB-CHC-1199492,overseas_engagement,operates_directly_abroad,high
GB-CHC-1199493,sdg_primary,3,high
GB-CHC-1199493,overseas_engagement,funds_partners_abroad,high
GB-CHC-1199500,sdg_primary,1,high
GB-CHC-1199500,sdg_secondary,11,high
GB-CHC-1199500,overseas_engagement,funds_partners_abroad,high
GB-CHC-1199517,sdg_primary,1,high
GB-CHC-1199517,sdg_secondary,3,high
GB-CHC-1199517,overseas_engagement,operates_directly_abroad,high
GB-CHC-1199520,sdg_primary,3,high
GB-CHC-1199520,sdg_secondary,4,high
GB-CHC-1199520,overseas_engagement,operates_directly_abroad,high
GB-CHC-1199541,sdg_primary,4,high
GB-CHC-1199541,sdg_secondary,8,high
GB-CHC-1199541,overseas_engagement,funds_partners_abroad,high
GB-CHC-1199555,sdg_primary,4,high
GB-CHC-1199555,sdg_secondary,15,high
GB-CHC-1199555,overseas_engagement,uk_fundraising_only,high
GB-CHC-1199557,sdg_primary,3,high
GB-CHC-1199557,sdg_secondary,8,high
GB-CHC-1199557,overseas_engagement,operates_directly_abroad,high
GB-CHC-1199565,sdg_primary,1,high
GB-CHC-1199565,sdg_secondary,16,high
GB-CHC-1199565,overseas_engagement,operates_directly_abroad,high
GB-CHC-1199567,sdg_primary,5,high
GB-CHC-1199567,sdg_secondary,1,high
GB-CHC-1199567,sdg_secondary,3,high
GB-CHC-1199567,overseas_engagement,operates_directly_abroad,high
GB-CHC-1199568,sdg_primary,4,medium
GB-CHC-1199568,sdg_secondary,16,medium
GB-CHC-1199568,overseas_engagement,uk_fundraising_only,high
GB-CHC-1199571,sdg_primary,1,high
GB-CHC-1199571,sdg_secondary,3,high
GB-CHC-1199571,sdg_secondary,4,high
GB-CHC-1199571,overseas_engagement,operates_directly_abroad,medium
GB-CHC-1199581,sdg_primary,16,high
GB-CHC-1199581,sdg_secondary,4,high
GB-CHC-1199581,overseas_engagement,operates_directly_abroad,high
GB-CHC-1199583,sdg_primary,1,high
GB-CHC-1199583,overseas_engagement,funds_partners_abroad,high
GB-CHC-1199587,sdg_primary,1,high
GB-CHC-1199587,sdg_secondary,16,high
GB-CHC-1199587,overseas_engagement,funds_partners_abroad,high
GB-CHC-1199591,sdg_primary,4,high
GB-CHC-1199591,sdg_secondary,1,high
GB-CHC-1199591,sdg_secondary,10,high
GB-CHC-1199591,overseas_engagement,funds_partners_abroad,medium
GB-CHC-1199597,sdg_primary,4,high
GB-CHC-1199597,overseas_engagement,uk_fundraising_only,high
GB-CHC-1199607,sdg_primary,12,high
GB-CHC-1199607,sdg_secondary,13,high
GB-CHC-1199607,overseas_engagement,uk_fundraising_only,high
GB-CHC-1199617,sdg_primary,1,high
GB-CHC-1199617,sdg_secondary,3,high
GB-CHC-1199617,sdg_secondary,16,high
GB-CHC-1199617,overseas_engagement,operates_directly_abroad,medium
GB-CHC-1199632,sdg_primary,16,medium
GB-CHC-1199632,sdg_secondary,1,medium
GB-CHC-1199632,overseas_engagement,uk_fundraising_only,low
GB-CHC-1199633,sdg_primary,3,high
GB-CHC-1199633,sdg_secondary,4,high
GB-CHC-1199633,overseas_engagement,operates_directly_abroad,high
GB-CHC-1199635,sdg_primary,16,high
GB-CHC-1199635,sdg_secondary,4,high
GB-CHC-1199635,sdg_secondary,5,high
GB-CHC-1199635,overseas_engagement,operates_directly_abroad,medium
GB-CHC-1199643,sdg_primary,16,low
GB-CHC-1199643,overseas_engagement,uk_fundraising_only,high
GB-CHC-1199650,sdg_primary,1,high
GB-CHC-1199650,sdg_secondary,4,high
GB-CHC-1199650,sdg_secondary,6,high
GB-CHC-1199650,overseas_engagement,funds_partners_abroad,high
GB-CHC-1199658,sdg_primary,16,medium
GB-CHC-1199658,sdg_secondary,1,medium
GB-CHC-1199658,overseas_engagement,operates_directly_abroad,medium
GB-CHC-1199661,sdg_primary,1,high
GB-CHC-1199661,sdg_secondary,3,high
GB-CHC-1199661,sdg_secondary,4,high
GB-CHC-1199661,overseas_engagement,funds_partners_abroad,high
GB-CHC-1199668,sdg_primary,4,medium
GB-CHC-1199668,sdg_secondary,12,medium
GB-CHC-1199668,overseas_engagement,uk_fundraising_only,low
GB-CHC-1199671,sdg_primary,1,high
GB-CHC-1199671,sdg_secondary,2,high
GB-CHC-1199671,overseas_engagement,operates_directly_abroad,high
GB-CHC-1199676,sdg_primary,4,high
GB-CHC-1199676,sdg_secondary,3,high
GB-CHC-1199676,sdg_secondary,6,high
GB-CHC-1199676,overseas_engagement,operates_directly_abroad,high
GB-CHC-1199686,sdg_primary,1,low
GB-CHC-1199686,overseas_engagement,funds_partners_abroad,low
GB-CHC-1199689,sdg_primary,4,high
GB-CHC-1199689,overseas_engagement,funds_partners_abroad,high
GB-CHC-1199695,sdg_primary,1,high
GB-CHC-1199695,sdg_secondary,4,high
GB-CHC-1199695,sdg_secondary,6,high
GB-CHC-1199695,overseas_engagement,operates_directly_abroad,high
GB-CHC-1199700,sdg_primary,16,low
GB-CHC-1199700,overseas_engagement,uk_fundraising_only,medium
GB-CHC-1199712,sdg_primary,3,high
GB-CHC-1199712,sdg_secondary,4,high
GB-CHC-1199712,overseas_engagement,uk_fundraising_only,high
GB-CHC-1199714,sdg_primary,16,low
GB-CHC-1199714,sdg_secondary,4,low
GB-CHC-1199714,overseas_engagement,uk_fundraising_only,high
GB-CHC-1199716,sdg_primary,4,high
GB-CHC-1199716,sdg_secondary,1,high
GB-CHC-1199716,sdg_secondary,3,high
GB-CHC-1199716,overseas_engagement,funds_partners_abroad,high
GB-CHC-1199739,sdg_primary,1,high
GB-CHC-1199739,sdg_secondary,3,high
GB-CHC-1199739,sdg_secondary,4,high
GB-CHC-1199739,overseas_engagement,funds_partners_abroad,high
GB-CHC-1199746,sdg_primary,4,high
GB-CHC-1199746,sdg_secondary,1,high
GB-CHC-1199746,overseas_engagement,funds_partners_abroad,high
GB-CHC-1199750,sdg_primary,4,high
GB-CHC-1199750,sdg_secondary,1,high
GB-CHC-1199750,sdg_secondary,8,high
GB-CHC-1199750,overseas_engagement,operates_directly_abroad,medium
GB-CHC-1199757,sdg_primary,1,low
GB-CHC-1199757,overseas_engagement,funds_partners_abroad,low
GB-CHC-1199758,sdg_primary,16,medium
GB-CHC-1199758,sdg_secondary,4,medium
GB-CHC-1199758,overseas_engagement,uk_fundraising_only,high
GB-CHC-1199759,sdg_primary,4,high
GB-CHC-1199759,sdg_secondary,8,high
GB-CHC-1199759,overseas_engagement,operates_directly_abroad,high
GB-CHC-1199760,sdg_primary,10,high
GB-CHC-1199760,sdg_secondary,16,high
GB-CHC-1199760,overseas_engagement,uk_fundraising_only,high
GB-CHC-1199762,sdg_primary,4,medium
GB-CHC-1199762,sdg_secondary,8,medium
GB-CHC-1199762,overseas_engagement,uk_fundraising_only,high
GB-CHC-1199766,sdg_primary,1,medium
GB-CHC-1199766,sdg_secondary,16,medium
GB-CHC-1199766,overseas_engagement,funds_partners_abroad,medium
GB-CHC-1199769,sdg_primary,1,high
GB-CHC-1199769,sdg_secondary,3,high
GB-CHC-1199769,sdg_secondary,4,high
GB-CHC-1199769,overseas_engagement,operates_directly_abroad,high
GB-CHC-1199770,sdg_primary,1,low
GB-CHC-1199770,sdg_secondary,3,low
GB-CHC-1199770,sdg_secondary,4,low
GB-CHC-1199770,overseas_engagement,funds_partners_abroad,low
GB-CHC-1199776,sdg_primary,15,high
GB-CHC-1199776,overseas_engagement,operates_directly_abroad,high
GB-CHC-1199781,sdg_primary,1,medium
GB-CHC-1199781,sdg_secondary,16,medium
GB-CHC-1199781,overseas_engagement,funds_partners_abroad,medium
GB-CHC-1199789,sdg_primary,3,medium
GB-CHC-1199789,sdg_secondary,1,medium
GB-CHC-1199789,sdg_secondary,4,medium
GB-CHC-1199789,overseas_engagement,uk_fundraising_only,low
GB-CHC-1199800,sdg_primary,1,high
GB-CHC-1199800,sdg_secondary,3,high
GB-CHC-1199800,sdg_secondary,4,high
GB-CHC-1199800,overseas_engagement,operates_directly_abroad,high
GB-CHC-1199809,sdg_primary,1,high
GB-CHC-1199809,sdg_secondary,16,high
GB-CHC-1199809,overseas_engagement,funds_partners_abroad,high
GB-CHC-1199815,sdg_primary,1,medium
GB-CHC-1199815,sdg_secondary,4,medium
GB-CHC-1199815,overseas_engagement,funds_partners_abroad,high
GB-CHC-1199845,sdg_primary,3,high
GB-CHC-1199845,sdg_secondary,4,high
GB-CHC-1199845,overseas_engagement,uk_fundraising_only,low
GB-CHC-1199867,sdg_primary,4,medium
GB-CHC-1199867,sdg_secondary,1,medium
GB-CHC-1199867,overseas_engagement,uk_fundraising_only,low
GB-CHC-1199884,sdg_primary,1,high
GB-CHC-1199884,sdg_secondary,16,high
GB-CHC-1199884,overseas_engagement,funds_partners_abroad,high
GB-CHC-1199901,sdg_primary,16,high
GB-CHC-1199901,sdg_secondary,5,high
GB-CHC-1199901,overseas_engagement,operates_directly_abroad,medium
GB-CHC-1199902,sdg_primary,1,high
GB-CHC-1199902,sdg_secondary,3,high
GB-CHC-1199902,sdg_secondary,4,high
GB-CHC-1199902,overseas_engagement,funds_partners_abroad,high
GB-CHC-1199941,sdg_primary,10,high
GB-CHC-1199941,sdg_secondary,16,high
GB-CHC-1199941,overseas_engagement,uk_fundraising_only,high
GB-CHC-1199946,sdg_primary,1,medium
GB-CHC-1199946,sdg_secondary,3,medium
GB-CHC-1199946,sdg_secondary,4,medium
GB-CHC-1199946,overseas_engagement,funds_partners_abroad,high
GB-CHC-1199949,sdg_primary,1,medium
GB-CHC-1199949,sdg_secondary,16,medium
GB-CHC-1199949,overseas_engagement,funds_partners_abroad,medium
GB-CHC-1199953,sdg_primary,4,medium
GB-CHC-1199953,sdg_secondary,16,medium
GB-CHC-1199953,overseas_engagement,uk_fundraising_only,medium
GB-CHC-1199957,sdg_primary,16,low
GB-CHC-1199957,overseas_engagement,operates_directly_abroad,high
GB-CHC-1199964,sdg_primary,4,high
GB-CHC-1199964,sdg_secondary,17,high
GB-CHC-1199964,overseas_engagement,funds_partners_abroad,high
GB-CHC-1199966,sdg_primary,4,high
GB-CHC-1199966,sdg_secondary,1,high
GB-CHC-1199966,overseas_engagement,funds_partners_abroad,high
GB-CHC-1199972,sdg_primary,1,high
GB-CHC-1199972,sdg_secondary,3,high
GB-CHC-1199972,sdg_secondary,4,high
GB-CHC-1199972,overseas_engagement,operates_directly_abroad,high
GB-CHC-1199973,sdg_primary,1,high
GB-CHC-1199973,sdg_secondary,3,high
GB-CHC-1199973,sdg_secondary,6,high
GB-CHC-1199973,overseas_engagement,operates_directly_abroad,high
GB-CHC-1199992,sdg_primary,8,medium
GB-CHC-1199992,sdg_secondary,4,medium
GB-CHC-1199992,overseas_engagement,uk_fundraising_only,high
GB-CHC-1199998,sdg_primary,1,high
GB-CHC-1199998,sdg_secondary,16,high
GB-CHC-1199998,overseas_engagement,funds_partners_abroad,high
GB-CHC-1200000,sdg_primary,4,high
GB-CHC-1200000,overseas_engagement,funds_partners_abroad,high
GB-CHC-1200004,sdg_primary,3,high
GB-CHC-1200004,overseas_engagement,uk_fundraising_only,medium
GB-CHC-1200008,sdg_primary,4,high
GB-CHC-1200008,sdg_secondary,15,high
GB-CHC-1200008,overseas_engagement,uk_fundraising_only,high
GB-CHC-1200021,sdg_primary,12,high
GB-CHC-1200021,sdg_secondary,1,high
GB-CHC-1200021,sdg_secondary,15,high
GB-CHC-1200021,overseas_engagement,operates_directly_abroad,high
GB-CHC-1200026,sdg_primary,1,high
GB-CHC-1200026,sdg_secondary,6,high
GB-CHC-1200026,overseas_engagement,operates_directly_abroad,high
GB-CHC-1200036,sdg_primary,3,high
GB-CHC-1200036,sdg_secondary,4,high
